miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT543642,hsa-miR-548am-3p,hsa,YY2,404281.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543630,hsa-miR-376a-3p,hsa,ZNF780B,163131.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543617,hsa-miR-548ah-3p,hsa,MFAP3,4238.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543615,hsa-miR-548am-3p,hsa,MFAP3,4238.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT215133,hsa-miR-30e-5p,hsa,MFAP3,4238.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT453002,hsa-miR-1262,hsa,CCDC115,84317.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543604,hsa-miR-376a-3p,hsa,ZNF844,284391.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543591,hsa-miR-744-3p,hsa,KIAA1549,57670.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543584,hsa-miR-17-5p,hsa,RPF2,84154.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543582,hsa-miR-20b-5p,hsa,RPF2,84154.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543579,hsa-miR-93-5p,hsa,RPF2,84154.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543560,hsa-miR-942-5p,hsa,RPF2,84154.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT503621,hsa-miR-6750-5p,hsa,SLC25A36,55186.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT050998,hsa-miR-17-5p,hsa,PLS1,5357.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543510,hsa-miR-20b-5p,hsa,PLS1,5357.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543507,hsa-miR-93-5p,hsa,PLS1,5357.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543502,hsa-miR-744-3p,hsa,PLS1,5357.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT092684,hsa-miR-17-5p,hsa,C3orf38,285237.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT092688,hsa-miR-20b-5p,hsa,C3orf38,285237.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT028070,hsa-miR-93-5p,hsa,C3orf38,285237.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT498746,hsa-miR-103a-3p,hsa,RPSAP58,388524.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT498704,hsa-miR-744-3p,hsa,PGAM5,192111.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543438,hsa-miR-548ag,hsa,LAMTOR3,8649.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543426,hsa-miR-3135b,hsa,LAMTOR3,8649.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT329278,hsa-miR-3688-3p,hsa,SPCS3,60559.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543400,hsa-miR-148a-5p,hsa,DROSHA,29102.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543384,hsa-miR-6861-5p,hsa,CC2D2A,57545.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543371,hsa-miR-3688-3p,hsa,CYB5B,80777.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543347,hsa-miR-548ah-3p,hsa,ZNF829,374899.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543345,hsa-miR-548am-3p,hsa,ZNF829,374899.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543302,hsa-miR-103a-3p,hsa,ZNF585B,92285.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT451874,hsa-miR-3135b,hsa,SOD2,6648.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT451869,hsa-miR-185-5p,hsa,SOD2,6648.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT319744,hsa-miR-365a-3p,hsa,LUC7L2,51631.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT244379,hsa-miR-3125,hsa,LUC7L2,51631.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT508358,hsa-miR-548ah-3p,hsa,HES7,84667.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT508356,hsa-miR-548am-3p,hsa,HES7,84667.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT482742,hsa-miR-4654,hsa,HES7,84667.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT498646,hsa-miR-6755-5p,hsa,MTRNR2L3,100462983.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT508342,hsa-miR-103a-3p,hsa,ZNF273,10793.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543189,hsa-miR-17-5p,hsa,FICD,11153.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543187,hsa-miR-20b-5p,hsa,FICD,11153.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543184,hsa-miR-93-5p,hsa,FICD,11153.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543103,hsa-miR-576-3p,hsa,TNFRSF11A,8792.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT369823,hsa-miR-655-3p,hsa,ZNF850,342892.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT514102,hsa-miR-17-5p,hsa,EPS15L1,58513.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT514100,hsa-miR-20b-5p,hsa,EPS15L1,58513.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT514097,hsa-miR-93-5p,hsa,EPS15L1,58513.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543074,hsa-miR-3688-3p,hsa,APP,351.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543070,hsa-miR-455-3p,hsa,APP,351.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT485818,hsa-miR-17-5p,hsa,ARID4B,51742.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT028050,hsa-miR-93-5p,hsa,ARID4B,51742.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT004072,hsa-miR-20b-5p,hsa,ARID4B,51742.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT481524,hsa-miR-455-3p,hsa,ARL5C,390790.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT543063,hsa-miR-103a-3p,hsa,BAZ2A,11176.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT039284,hsa-miR-671-5p,hsa,BAZ2A,11176.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541455,hsa-miR-28-3p,hsa,C15orf48,84419.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541389,hsa-miR-4470,hsa,CDC27,996.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT065608,hsa-miR-140-3p,hsa,DAZAP2,9802.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT188182,hsa-miR-17-5p,hsa,DYRK2,8445.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT188188,hsa-miR-20b-5p,hsa,DYRK2,8445.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT028150,hsa-miR-93-5p,hsa,DYRK2,8445.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT032243,hsa-let-7b-5p,hsa,EIF4G2,1982.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT477530,hsa-miR-28-3p,hsa,EIF4G2,1982.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT477526,hsa-miR-885-5p,hsa,EIF4G2,1982.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542984,hsa-miR-3135b,hsa,ERC1,23085.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542982,hsa-miR-122-5p,hsa,ERC1,23085.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT065685,hsa-let-7b-5p,hsa,ESPL1,9700.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT065697,hsa-miR-3188,hsa,ESPL1,9700.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT523845,hsa-miR-494-3p,hsa,EVI5,7813.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542972,hsa-miR-1262,hsa,FAM83F,113828.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT523655,hsa-miR-17-5p,hsa,FOXK1,221937.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT523653,hsa-miR-20b-5p,hsa,FOXK1,221937.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT523650,hsa-miR-93-5p,hsa,FOXK1,221937.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT065859,hsa-miR-93-5p,hsa,GDF11,10220.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT050946,hsa-miR-17-5p,hsa,GDF11,10220.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT065870,hsa-miR-20b-5p,hsa,GDF11,10220.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT507127,hsa-miR-30e-5p,hsa,GIGYF1,64599.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541274,hsa-miR-548ah-3p,hsa,GPC4,2239.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541272,hsa-miR-548am-3p,hsa,GPC4,2239.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541231,hsa-miR-4470,hsa,GPC4,2239.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT499150,hsa-miR-548ah-3p,hsa,HSPA1B,3304.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT499148,hsa-miR-548am-3p,hsa,HSPA1B,3304.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT109530,hsa-miR-1185-1-3p,hsa,KLHL15,80311.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT164525,hsa-miR-93-5p,hsa,MSMO1,6307.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT164522,hsa-miR-17-5p,hsa,MSMO1,6307.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT164532,hsa-miR-20b-5p,hsa,MSMO1,6307.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542866,hsa-miR-365a-3p,hsa,NUCKS1,64710.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542859,hsa-miR-548ag,hsa,NUCKS1,64710.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT454235,hsa-miR-3135b,hsa,OSBPL10,114884.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT454232,hsa-miR-122-5p,hsa,OSBPL10,114884.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT454224,hsa-miR-744-3p,hsa,OSBPL10,114884.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542779,hsa-miR-185-5p,hsa,PLPP3,8613.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542771,hsa-miR-3120-5p,hsa,PLPP3,8613.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542748,hsa-miR-6861-5p,hsa,PRRG4,79056.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT485203,hsa-miR-30e-5p,hsa,PTP4A1,7803.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT485194,hsa-miR-17-5p,hsa,PTP4A1,7803.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT485192,hsa-miR-20b-5p,hsa,PTP4A1,7803.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT485189,hsa-miR-93-5p,hsa,PTP4A1,7803.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT485174,hsa-miR-4654,hsa,PTP4A1,7803.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT026008,hsa-miR-148a-3p,hsa,RAB34,83871.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT027977,hsa-miR-93-5p,hsa,RAB5B,5869.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT065891,hsa-miR-20b-5p,hsa,RAB5B,5869.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT050969,hsa-miR-17-5p,hsa,RAB5B,5869.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT469695,hsa-miR-6836-5p,hsa,RAB5B,5869.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT510889,hsa-miR-185-5p,hsa,RAB5B,5869.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541098,hsa-miR-93-5p,hsa,RLIM,51132.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541095,hsa-miR-20b-5p,hsa,RLIM,51132.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541092,hsa-miR-17-5p,hsa,RLIM,51132.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT252327,hsa-let-7b-5p,hsa,SALL3,27164.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT055384,hsa-miR-93-5p,hsa,SHOC2,8036.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT055391,hsa-miR-20b-5p,hsa,SHOC2,8036.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT055381,hsa-miR-17-5p,hsa,SHOC2,8036.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT055392,hsa-miR-491-5p,hsa,SHOC2,8036.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT050011,hsa-miR-28-5p,hsa,SMYD1,150572.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542652,hsa-miR-455-3p,hsa,TAF11,6882.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT257172,hsa-miR-30e-5p,hsa,TBPL1,9519.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT464156,hsa-miR-744-3p,hsa,VMP1,81671.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT056305,hsa-miR-20b-5p,hsa,WAC,51322.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT048913,hsa-miR-93-5p,hsa,WAC,51322.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT051026,hsa-miR-17-5p,hsa,WAC,51322.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541021,hsa-miR-376a-3p,hsa,WIPI2,26100.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT050938,hsa-miR-17-5p,hsa,XIAP,331.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT108720,hsa-miR-93-5p,hsa,XIAP,331.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT108724,hsa-miR-20b-5p,hsa,XIAP,331.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541012,hsa-miR-28-3p,hsa,ZNF136,7695.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542568,hsa-miR-6861-5p,hsa,ZNF280B,140883.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542565,hsa-miR-769-5p,hsa,ZNF280B,140883.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT505748,hsa-miR-1185-1-3p,hsa,SENP1,29843.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542550,hsa-miR-3120-5p,hsa,MRPS10,55173.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT540981,hsa-miR-194-3p,hsa,NCBP3,55421.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT540974,hsa-miR-6877-5p,hsa,NCBP3,55421.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT540970,hsa-miR-455-3p,hsa,NCBP3,55421.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542514,hsa-miR-1262,hsa,PTK6,5753.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT540958,hsa-miR-548ah-3p,hsa,SLC25A43,203427.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT540956,hsa-miR-548am-3p,hsa,SLC25A43,203427.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542489,hsa-miR-769-5p,hsa,WDR13,64743.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542456,hsa-miR-3120-5p,hsa,AKR7A2,8574.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542364,hsa-miR-769-5p,hsa,PAICS,10606.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT518805,hsa-miR-17-5p,hsa,MED16,10025.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT518803,hsa-miR-20b-5p,hsa,MED16,10025.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT518800,hsa-miR-93-5p,hsa,MED16,10025.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT518785,hsa-miR-3135b,hsa,MED16,10025.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542332,hsa-miR-146b-3p,hsa,LIMD1,8994.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542314,hsa-miR-1262,hsa,SERPING1,710.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT480763,hsa-miR-194-3p,hsa,BMP3,651.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT480755,hsa-miR-6877-5p,hsa,BMP3,651.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT480750,hsa-miR-455-3p,hsa,BMP3,651.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT518502,hsa-miR-4796-5p,hsa,DEPTOR,64798.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542286,hsa-miR-3120-5p,hsa,POLR3K,51728.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542272,hsa-miR-17-5p,hsa,HSPA4L,22824.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542270,hsa-miR-20b-5p,hsa,HSPA4L,22824.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542267,hsa-miR-93-5p,hsa,HSPA4L,22824.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT459905,hsa-miR-3135b,hsa,PIGO,84720.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT459903,hsa-miR-122-5p,hsa,PIGO,84720.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT459893,hsa-miR-744-3p,hsa,PIGO,84720.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT459851,hsa-miR-455-3p,hsa,SVOP,55530.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT478304,hsa-miR-194-3p,hsa,DDX19A,55308.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT478286,hsa-miR-6877-5p,hsa,DDX19A,55308.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT478283,hsa-miR-455-3p,hsa,DDX19A,55308.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT540546,hsa-miR-769-5p,hsa,MAGI3,260425.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT540509,hsa-miR-3120-5p,hsa,CXCL10,3627.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT517810,hsa-miR-3120-5p,hsa,UGDH,7358.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542146,hsa-miR-17-5p,hsa,DIS3L,115752.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542144,hsa-miR-20b-5p,hsa,DIS3L,115752.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542141,hsa-miR-93-5p,hsa,DIS3L,115752.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT489608,hsa-miR-17-5p,hsa,ZDHHC20,253832.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT489606,hsa-miR-20b-5p,hsa,ZDHHC20,253832.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT489603,hsa-miR-93-5p,hsa,ZDHHC20,253832.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT484003,hsa-miR-194-3p,hsa,ATAD5,79915.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542116,hsa-miR-1262,hsa,LYRM4,57128.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT520472,hsa-miR-655-3p,hsa,TRIM2,23321.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542093,hsa-miR-1185-1-3p,hsa,KCNK10,54207.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542064,hsa-miR-17-5p,hsa,SLC25A46,91137.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542062,hsa-miR-20b-5p,hsa,SLC25A46,91137.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542059,hsa-miR-93-5p,hsa,SLC25A46,91137.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT516800,hsa-miR-17-5p,hsa,CAVIN1,284119.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT516798,hsa-miR-20b-5p,hsa,CAVIN1,284119.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT516795,hsa-miR-93-5p,hsa,CAVIN1,284119.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542016,hsa-miR-769-5p,hsa,PEX2,5828.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT542002,hsa-miR-769-5p,hsa,XRCC2,7516.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541983,hsa-miR-548ag,hsa,ARHGAP11A,9824.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT499315,hsa-miR-3135b,hsa,ZNF485,220992.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT499314,hsa-miR-122-5p,hsa,ZNF485,220992.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT499303,hsa-miR-744-3p,hsa,ZNF485,220992.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541952,hsa-miR-1262,hsa,GABPB1,2553.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT515885,hsa-miR-192-5p,hsa,FAM182B,728882.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT487764,hsa-miR-4470,hsa,ANKEF1,63926.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541864,hsa-miR-658,hsa,SYAP1,94056.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541862,hsa-miR-455-3p,hsa,SYAP1,94056.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT539988,hsa-miR-3188,hsa,SLC24A4,123041.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT527398,hsa-miR-4470,hsa,SMU1,55234.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT453878,hsa-miR-379-5p,hsa,IFRD1,3475.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT453873,hsa-miR-744-3p,hsa,IFRD1,3475.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT539915,hsa-miR-658,hsa,DUSP28,285193.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT539913,hsa-miR-455-3p,hsa,DUSP28,285193.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT453002,hsa-miR-1262,hsa,CCDC115,84317.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT539841,hsa-miR-1262,hsa,ZNF766,90321.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541733,hsa-miR-769-5p,hsa,ZC3HAV1,56829.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT514902,hsa-miR-1262,hsa,DMKN,93099.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT522718,hsa-miR-4470,hsa,LRRC55,219527.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT452512,hsa-miR-455-3p,hsa,TFDP2,7029.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT539752,hsa-miR-3120-5p,hsa,CNBP,7555.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT539707,hsa-miR-3120-5p,hsa,EIF3H,8667.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT252494,hsa-miR-140-3p,hsa,NWD1,284434.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541630,hsa-miR-3120-5p,hsa,PARP2,10038.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT508358,hsa-miR-548ah-3p,hsa,HES7,84667.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT508356,hsa-miR-548am-3p,hsa,HES7,84667.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT482742,hsa-miR-4654,hsa,HES7,84667.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541537,hsa-miR-1262,hsa,MFSD14C,84278.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT539578,hsa-miR-26a-1-3p,hsa,UPP2,151531.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT498456,hsa-miR-548ag,hsa,PTBP2,58155.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT482436,hsa-miR-3188,hsa,ADM,133.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541493,hsa-miR-654-5p,hsa,ADM,133.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541488,hsa-miR-6737-5p,hsa,ADM,133.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT481524,hsa-miR-455-3p,hsa,ARL5C,390790.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
MIRT541455,hsa-miR-28-3p,hsa,C15orf48,84419.0,hsa,PAR-CLIP,Functional MTI (Weak),21572407.0
